"X","id","firstname","surname","bornCountryCode","diedCountryCode","gender","year","category","motivation"
48,496,"Jane","Addams","US","US","female",1931,"peace",""
49,506,"Emily Greene","Balch","US","US","female",1946,"peace",""
50,572,"BjÀrnstjerne Martinus","BjÀrnson","NO","FR","male",1903,"literature","  tribute   noble magnificent  versatile poetry   always been distinguished  both  freshness   inspiration   rare purity   spirit"
51,580,"Paul Johann Ludwig","Heyse","DE","DE","male",1910,"literature","  tribute   consummate artistry permeated  idealism    demonstrated during  long productive career   lyric poet dramatist novelist  writer  world-renowned short stories"
52,584,"Romain","Rolland","FR","FR","male",1915,"literature","  tribute   lofty idealism   literary production    sympathy  love  truth     described different types  human beings"
53,832,"Jean-Marie Gustave","Le Cl_zio","FR","","male",2008,"literature","author  new departures poetic adventure  sensual ecstasy explorer   humanity beyond  below  reigning civilization"
54,575,"Henryk","Sienkiewicz","PL","CH","male",1905,"literature","   outstanding merits   epic writer"
55,583,"Rabindranath","Tagore","IN","IN","male",1913,"literature","   profoundly sensitive fresh  beautiful verse    consummate skill     poetic thought expressed   own English words  part   literature   West"
56,868,"Tomas","Transtr_mer","SE","SE","male",2011,"literature","   condensed translucent images  gives us fresh access  reality"
57,653,"Vicente","Aleixandre","ES","ES","male",1977,"literature","  creative poetic writing  illuminates man's condition   cosmos   present-day society   same time representing  great renewal   traditions  Spanish poetry between  wars"
58,649,"Eyvind","Johnson","SE","SE","male",1974,"literature","  narrative art far-seeing  lands  ages   service  freedom"
59,717,"Robert C.","Merton","US","","male",1997,"economics","  new method  determine  value  derivatives"
60,718,"Myron S.","Scholes","CA","","male",1997,"economics","  new method  determine  value  derivatives"
61,669,"Derek","Walcott","LC","","male",1992,"literature","  poetic oeuvre  great luminosity sustained   historical vision  outcome   multicultural commitment"
62,645,"Pablo","Neruda","CL","CL","male",1971,"literature","  poetry    action   elemental force brings alive  continent's destiny  dreams"
63,666,"Camilo Jos_","Cela","ES","ES","male",1989,"literature","  rich  intensive prose   restrained compassion forms  challenging vision  man's vulnerability"
64,734,"Gao","Xingjian","CN","","male",2000,"literature","  aeliguvre  universal validity bitter insights  linguistic ingenuity   opened new paths   Chinese novel  drama"
65,664,"Joseph","Brodsky","RU","US","male",1987,"literature","  all-embracing authorship imbued  clarity  thought  poetic intensity"
66,648,"Patrick","White","GB","AU","male",1973,"literature","  epic  psychological narrative art   introduced  new continent  literature"
67,727,"Herbert","Kroemer","DE","","male",2000,"physics"," developing semiconductor heterostructures used  high-speed  opto-electronics"
68,726,"Zhores I.","Alferov","BY","","male",2000,"physics"," developing semiconductor heterostructures used  high-speed  opto-electronics"
69,154,"William D.","Phillips","US","","male",1997,"physics","   methods  cool  trap atoms  laser light"
70,153,"Claude","Cohen-Tannoudji","DZ","","male",1997,"physics","   methods  cool  trap atoms  laser light"
71,152,"Steven","Chu","US","","male",1997,"physics","   methods  cool  trap atoms  laser light"
72,141,"Pierre-Gilles","de Gennes","FR","FR","male",1991,"physics"," discovering  methods   studying order phenomena  simple systems can be generalized  more complex forms  matter  particular  liquid crystals  polymers"
73,370,"Peter Brian","Medawar","BR","GB","male",1960,"medicine"," discovery  acquired immunological tolerance"
74,369,"Sir Frank Macfarlane","Burnet","AU","AU","male",1960,"medicine"," discovery  acquired immunological tolerance"
75,159,"Martinus J.G.","Veltman","NL","","male",1999,"physics"," elucidating  quantum structure  electroweak interactions  physics"
76,158,"Gerardus","'t Hooft","NL","","male",1999,"physics"," elucidating  quantum structure  electroweak interactions  physics"
77,92,"Louis Eugène F_lix","N_el","FR","FR","male",1970,"physics"," fundamental   discoveries  antiferromagnetism  ferrimagnetism  have led  important applications  solid state physics"
78,91,"Hannes Olof G_sta","Alfv_n","SE","SE","male",1970,"physics"," fundamental   discoveries  magnetohydro-dynamics  fruitful applications  different parts  plasma physics"
79,81,"Charles Hard","Townes","US","US","male",1964,"physics"," fundamental    field  quantum electronics   led   construction  oscillators  amplifiers based   maser-laser principle"
80,83,"Aleksandr Mikhailovich","Prokhorov","AU","RU","male",1964,"physics"," fundamental    field  quantum electronics   led   construction  oscillators  amplifiers based   maser-laser principle"
81,82,"Nicolay Gennadiyevich","Basov","RU","RU","male",1964,"physics"," fundamental    field  quantum electronics   led   construction  oscillators  amplifiers based   maser-laser principle"
82,877,"David J.","Wineland","US","","male",2012,"physics"," ground-breaking experimental methods  enable measuring  manipulation  individual quantum systems"
83,876,"Serge","Haroche","MA","","male",2012,"physics"," ground-breaking experimental methods  enable measuring  manipulation  individual quantum systems"
84,838,"Charles Kuen","Kao","CN","","male",2009,"physics"," groundbreaking achievements   transmission  light  fibers  optical communication"
85,849,"Andre","Geim","RU","","male",2010,"physics"," groundbreaking experiments regarding  two-dimensional material graphene"
86,850,"Konstantin","Novoselov","RU","","male",2010,"physics"," groundbreaking experiments regarding  two-dimensional material graphene"
87,677,"Ragnar","Frisch","NO","NO","male",1969,"economics","    applied dynamic models     economic processes"
88,678,"Jan","Tinbergen","NL","NL","male",1969,"economics","    applied dynamic models     economic processes"
89,714,"Robert E.","Lucas Jr.","US","","male",1995,"economics","    applied  hypothesis  rational expectations    transformed macroeconomic   deepened    economic policy"
90,800,"Thomas C.","Schelling","US","","male",2005,"economics","      conflict  cooperation  game-theory "
91,799,"Robert J.","Aumann","DE","","male",2005,"economics","      conflict  cooperation  game-theory "
92,760,"Vernon L.","Smith","US","","male",2002,"economics","   laboratory experiments   tool  empirical economic     study  alternative market mechanisms"
93,708,"Gary S.","Becker","US","US","male",1992,"economics","    domain  microeconomic    wide range  human behaviour  interaction  nonmarket behaviour"
94,697,"Gerard","Debreu","FR","FR","male",1983,"economics","  incorporated new analytical methods  economic theory    rigorous reformulation   theory  general equilibrium"
95,759,"Daniel","Kahneman","IL","","male",2002,"economics","  integrated insights from psychological   economic science   human judgment  decision-making under uncertainty"
96,822,"Roger B.","Myerson","US","","male",2007,"economics","    foundations  mechanism design theory"
97,820,"Leonid","Hurwicz","RU","US","male",2007,"economics","    foundations  mechanism design theory"
98,821,"Eric S.","Maskin","US","","male",2007,"economics","    foundations  mechanism design theory"
99,698,"Richard","Stone","GB","GB","male",1984,"economics","   fundamental      systems  national accounts  hence greatly improved  basis  empirical economic "
100,709,"Robert W.","Fogel","US","US","male",1993,"economics","     economic history   economic theory  quantitative methods  order  explain economic  institutional change"
101,710,"Douglass C.","North","US","US","male",1993,"economics","     economic history   economic theory  quantitative methods  order  explain economic  institutional change"
102,747,"Sir Vidiadhar Surajprasad","Naipaul","TT","","male",2001,"literature","  united perceptive narrative  incorruptible scrutiny  works  compel us  see  presence  suppressed histories"
103,688,"Milton","Friedman","US","US","male",1976,"economics","  achievements   fields  consumption  monetary history  theory    demonstration   complexity  stabilization policy"
104,593,"William Butler","Yeats","IE","FR","male",1923,"literature","  always inspired poetry    highly artistic form gives expression   spirit   whole nation"
105,926,"Angus","Deaton","GB","","male",2015,"economics","    consumption poverty  welfare"
106,847,"Oliver E.","Williamson","US","","male",2009,"economics","    economic governance   boundaries   firm"
107,695,"James","Tobin","US","US","male",1981,"economics","    financial markets   relations  expenditure decisions employment production  prices"
108,807,"Edmund S.","Phelps","US","","male",2006,"economics","    intertemporal tradeoffs  macroeconomic policy"
109,915,"Jean","Tirole","FR","","male",2014,"economics","    market power  regulation"
110,720,"Robert A.","Mundell","CA","","male",1999,"economics","    monetary  fiscal policy under different exchange rate regimes     optimum currency areas"
111,834,"Paul","Krugman","US","","male",2008,"economics","    trade patterns  location  economic activity"
112,587,"Henrik","Pontoppidan","DK","DK","male",1917,"literature","  authentic descriptions  present-day life  Denmark"
113,110,"Pyotr Leonidovich","Kapitsa","RU","RU","male",1978,"physics","  basic inventions  discoveries   area  low-temperature physics"
114,166,"Eduard","Buchner","DE","RO","male",1907,"chemistry","  biochemical researches   discovery  cell-free fermentation"
115,607,"Luigi","Pirandello","IT","IT","male",1934,"literature","  bold  ingenious revival  dramatic  scenic art"
116,854,"Mario","Vargas Llosa","PE","","male",2010,"literature","  cartography  structures  power   trenchant images   individual's resistance revolt  defeat"
117,703,"Trygve","Haavelmo","NO","NO","male",1989,"economics","  clarification   probability theory foundations  econometrics   analyses  simultaneous economic structures"
118,618,"Andr_ Paul Guillaume","Gide","FR","FR","male",1947,"literature","  comprehensive  artistically significant writings   human problems  conditions have been presented   fearless love  truth  keen psychological insight"
119,280,"George A.","Olah","HU","","male",1994,"chemistry","    carbocation chemistry"
120,120,"Kai M.","Siegbahn","SE","SE","male",1981,"physics","       high-resolution electron spectroscopy"
121,48,"Otto","Stern","PL","US","male",1943,"physics","        molecular ray method   discovery   magnetic moment   proton"
122,791,"Roy J.","Glauber","US","","male",2005,"physics","     quantum theory  optical coherence"
123,251,"Peter D.","Mitchell","GB","GB","male",1978,"chemistry","       biological energy transfer   formulation   chemiosmotic theory"
124,90,"Murray","Gell-Mann","US","","male",1969,"physics","    discoveries   classification  elementary particles   interactions"
125,209,"William Francis","Giauque","CA","US","male",1949,"chemistry","     field  chemical thermodynamics particularly   behaviour  substances  extremely low temperatures"
126,250,"Ilya","Prigogine","RU","BE","male",1977,"chemistry","    non-equilibrium thermodynamics particularly  theory  dissipative structures"
127,195,"Petrus (Peter) Josephus Wilhelmus","Debye","NL","US","male",1936,"chemistry","     knowledge  molecular structure   investigations  dipole moments    diffraction  X-rays  electrons  gases"
128,179,"Frederick","Soddy","GB","GB","male",1921,"chemistry","     knowledge   chemistry  radioactive substances   investigations   origin  nature  isotopes"
129,276,"Richard R.","Ernst","CH","","male",1991,"chemistry","        methodology  high resolution nuclear magnetic resonance NMR spectroscopy"
130,240,"Gerhard","Herzberg","DE","CA","male",1971,"chemistry","     knowledge  electronic structure  geometry  molecules particularly free radicals"
131,701,"Robert M.","Solow","US","","male",1987,"economics","     theory  economic growth"
132,277,"Rudolph A.","Marcus","CA","","male",1992,"chemistry","     theory  electron transfer reactions  chemical systems"
133,88,"Hans Albrecht","Bethe","FR","US","male",1967,"physics","     theory  nuclear reactions   discoveries   energy production  stars"
134,78,"Eugene Paul","Wigner","HU","US","male",1963,"physics","     theory   atomic nucleus   elementary particles particularly   discovery  application  fundamental symmetry principles"
135,719,"Amartya","Sen","IN","","male",1998,"economics","    welfare economics"
136,762,"Jimmy","Carter","US","","male",2002,"peace","  decades  untiring effort  find peaceful solutions  international conflicts  advance democracy  human rights   promote economic  social "
137,89,"Luis Walter","Alvarez","US","US","male",1968,"physics","  decisive   elementary particle physics  particular  discovery   large number  resonance states  possible      technique  using hydrogen bubble chamber  data "
138,613,"Frans Eemil","Sillanp__","FI","FI","male",1939,"literature","  deep    country's peasantry   exquisite art     portrayed  way  life   relationship  Nature"
139,182,"Richard Adolf","Zsigmondy","AT","DE","male",1925,"chemistry","  demonstration   heterogenous nature  colloid solutions    methods  used  have since become fundamental  modern colloid chemistry"
140,60,"Frits","Zernike","NL","NL","male",1953,"physics","  demonstration   phase contrast method    invention   phase contrast microscope"
141,46,"Enrico","Fermi","IT","US","male",1938,"physics","  demonstrations   existence  new radioactive elements produced  neutron irradiation    related discovery  nuclear reactions brought about  slow neutrons"
142,291,"John A.","Pople","GB","US","male",1998,"chemistry","    computational methods  quantum chemistry"
143,259,"Aaron","Klug","LT","","male",1982,"chemistry","    crystallographic electron microscopy   structural elucidation  biologically important nucleic acid-protein complexes"
144,261,"Robert Bruce","Merrifield","US","US","male",1984,"chemistry","    methodology  chemical synthesis   solid matrix"
145,758,"Kurt","WÙthrich","CH","","male",2002,"chemistry","    nuclear magnetic resonance spectroscopy  determining  three-dimensional structure  biological macromolecules  solution"
146,700,"James M.","Buchanan Jr.","US","US","male",1986,"economics","     contractual  constitutional bases   theory  economic  political decision-making"
147,290,"Walter","Kohn","AT","US","male",1998,"chemistry","     density-functional theory"
148,55,"Cecil Frank","Powell","GB","IT","male",1950,"physics","     photographic method  studying nuclear processes   discoveries regarding mesons   this method"
149,275,"Elias James","Corey","US","","male",1990,"chemistry","     theory  methodology  organic synthesis"
150,53,"Patrick Maynard Stuart","Blackett","GB","GB","male",1948,"physics","     Wilson cloud chamber method   discoveries therewith   fields  nuclear physics  cosmic radiation"
151,733,"Daniel L.","McFadden","US","","male",2000,"economics","    theory  methods  analyzing discrete choice"
152,732,"James J.","Heckman","US","","male",2000,"economics","    theory  methods  analyzing selective samples"
153,191,"Irving","Langmuir","US","US","male",1932,"chemistry","  discoveries  investigations  surface chemistry"
154,29,"Karl Manne Georg","Siegbahn","SE","SE","male",1924,"physics","  discoveries     field  X-ray spectroscopy"
155,366,"Joshua","Lederberg","US","US","male",1958,"medicine","  discoveries  genetic recombination   organization   genetic material  bacteria"
156,384,"Charles Brenton","Huggins","CA","US","male",1966,"medicine","  discoveries  hormonal treatment  prostatic cancer"
157,63,"Willis Eugene","Lamb","US","US","male",1955,"physics","  discoveries   fine structure   hydrogen spectrum"
158,422,"Roger W.","Sperry","US","US","male",1981,"medicine","  discoveries   functional specialization   cerebral hemispheres"
159,397,"Earl W.","Sutherland, Jr.","US","US","male",1971,"medicine","  discoveries   mechanisms   action  hormones"
160,359,"Axel Hugo Theodor","Theorell","SE","SE","male",1955,"medicine","  discoveries   nature  mode  action  oxidation enzymes"
161,325,"Thomas Hunt","Morgan","US","US","male",1933,"medicine","  discoveries   role played   chromosome  heredity"
162,352,"Max","Theiler","ZA","US","male",1951,"medicine","  discoveries  yellow fever  how  combat it"
163,332,"Albert","von Szent-Gy_rgyi Nagyràpolt","HU","US","male",1937,"medicine","  discoveries  connection   biological combustion processes  special reference  vitamin C   catalysis  fumaric acid"
164,216,"Hermann","Staudinger","DE","DE","male",1953,"chemistry","  discoveries   field  macromolecular chemistry"
165,927,"Yoshinori","Ohsumi","JP","","male",2016,"medicine","  discoveries  mechanisms  autophagy"
166,371,"Georg","von B_k_sy","HU","US","male",1961,"medicine","  discoveries   physical mechanism  stimulation within  cochlea"
167,16,"Wilhelm","Wien","RU","DE","male",1911,"physics","  discoveries regarding  laws governing  radiation  heat"
168,309,"Jules","Bordet","BE","BE","male",1919,"medicine","  discoveries   immunity"
169,363,"Daniel","Bovet","CH","IT","male",1957,"medicine","  discoveries   synthetic compounds  inhibit  action  certain body substances    action   vascular system   skeletal muscles"
170,707,"Ronald H.","Coase","GB","US","male",1991,"economics","  discovery  clarification   significance  transaction costs  property rights   institutional structure  functioning   economy"
171,223,"Jaroslav","Heyrovsky","CZ","CZ","male",1959,"chemistry","  discovery     polarographic methods  "
172,355,"Fritz Albert","Lipmann","RU","US","male",1953,"medicine","  discovery  co-enzyme A   importance  intermediary metabolism"
173,42,"Victor Franz","Hess","AT","US","male",1936,"physics","  discovery  cosmic radiation"
174,192,"Harold Clayton","Urey","US","US","male",1934,"chemistry","  discovery  heavy hydrogen"
175,321,"Karl","Landsteiner","AT","US","male",1930,"medicine","  discovery  human blood groups"
176,823,"Harald","zur Hausen","DE","","male",2008,"medicine","  discovery  human papilloma viruses causing cervical cancer"
177,457,"Stanley B.","Prusiner","US","","male",1997,"medicine","  discovery  Prions   new biological principle  infection"
178,353,"Selman Abraham","Waksman","UA","US","male",1952,"medicine","  discovery  streptomycin  first antibiotic effective against tuberculosis"
179,239,"Luis F.","Leloir","FR","AR","male",1970,"chemistry","  discovery  sugar nucleotides   role   biosynthesis  carbohydrates"
180,319,"Christiaan","Eijkman","NL","NL","male",1929,"medicine","  discovery   antineuritic vitamin"
181,310,"Schack August Steenberg","Krogh","DK","DK","male",1920,"medicine","  discovery   capillary motor regulating mechanism"
182,22,"Charles Glover","Barkla","GB","GB","male",1917,"physics","  discovery   characteristic Roumlntgen radiation   elements"
183,336,"Edward Adelbert","Doisy","US","US","male",1943,"medicine","  discovery   chemical nature  vitamin K"
184,354,"Hans Adolf","Krebs","DE","GB","male",1953,"medicine","  discovery   citric acid cycle"
185,863,"Ralph M.","Steinman","CA","","male",2011,"medicine","  discovery   dendritic cell   role  adaptive immunity"
186,19,"Max","von Laue","DE","DE","male",1914,"physics","  discovery   diffraction  X-rays  crystals"
187,24,"Johannes","Stark","DE","DE","male",1919,"physics","  discovery   Doppler effect  canal rays   splitting  spectral lines  electric fields"
188,33,"Arthur Holly","Compton","US","US","male",1927,"physics","  discovery   effect named  "
189,202,"Otto","Hahn","DE","DE","male",1944,"chemistry","  discovery   fission  heavy nuclei"
190,312,"Otto Fritz","Meyerhof","DE","US","male",1922,"medicine","  discovery   fixed relationship between  consumption  oxygen   metabolism  lactic acid   muscle"
191,347,"Walter Rudolf","Hess","CH","CH","male",1949,"medicine","  discovery   functional organization   interbrain   coordinator   activities   internal organs"
192,436,"Susumu","Tonegawa","JP","","male",1987,"medicine","  discovery   genetic principle  generation  antibody diversity"
193,320,"Sir Frederick Gowland","Hopkins","GB","GB","male",1929,"medicine","  discovery   growth-stimulating vitamins"
194,346,"Paul Hermann","MÙller","CH","CH","male",1948,"medicine","  discovery   high efficiency  DDT   contact poison against several arthropods"
195,315,"Willem","Einthoven","ID","NL","male",1924,"medicine","  discovery   mechanism   electrocardiogram"
196,322,"Otto Heinrich","Warburg","DE","DE","male",1931,"medicine","  discovery   nature  mode  action   respiratory enzyme"
197,329,"Hans","Spemann","DE","DE","male",1935,"medicine","  discovery   organizer effect  embryonic "
198,345,"Bernardo Alberto","Houssay","AR","AR","male",1947,"medicine","  discovery   part played   hormone   anterior pituitary lobe   metabolism  sugar"
199,43,"Carl David","Anderson","US","US","male",1936,"physics","  discovery   positron"
200,316,"Johannes Andreas Grib","Fibiger","DK","DK","male",1926,"medicine","  discovery   Spiroptera carcinoma"
201,348,"Antonio Caetano de Abreu Freire Egas","Moniz","PT","PT","male",1949,"medicine","  discovery   therapeutic value  leucotomy  certain psychoses"
202,317,"Julius","Wagner-Jauregg","AT","AT","male",1927,"medicine","  discovery   therapeutic value  malaria inoculation   treatment  dementia paralytica"
203,36,"Prince Louis-Victor Pierre Raymond","de Broglie","FR","FR","male",1929,"physics","  discovery   wave nature  electrons"
204,383,"Peyton","Rous","US","US","male",1966,"medicine","  discovery  tumour-inducing viruses"
205,335,"Henrik Carl Peter","Dam","DK","DK","male",1943,"medicine","  discovery  vitamin K"
206,311,"Archibald Vivian","Hill","GB","GB","male",1922,"medicine","  discovery    production  heat   muscle"
207,204,"James Batcheller","Sumner","US","US","male",1946,"chemistry","  discovery  enzymes can be crystallized"
208,180,"Francis William","Aston","GB","GB","male",1922,"chemistry","  discovery  means   mass spectrograph  isotopes   large number  non-radioactive elements    enunciation   whole-number rule"
209,651,"Eugenio","Montale","IT","IT","male",1975,"literature","  distinctive poetry   great artistic sensitivity  interpreted human values under  sign   outlook  life  no illusions"
210,605,"John","Galsworthy","GB","GB","male",1932,"literature","  distinguished art  narration  takes  highest form  IThe Forsyte SagaI"
211,635,"Giorgos","Seferis","TR","GR","male",1963,"literature","  eminent lyrical writing inspired   deep feeling   Hellenic world  culture"
212,680,"Simon","Kuznets","BY","US","male",1971,"economics","  empirically founded interpretation  economic growth   led  new  deepened insight   economic  social structure  process  "
213,845,"Barack H.","Obama","US","","male",2009,"peace","     strengthen international diplomacy  cooperation between peoples"
214,246,"Paul J.","Flory","US","US","male",1974,"chemistry","  fundamental achievements both theoretical  experimental   physical chemistry   macromolecules"
215,279,"Michael","Smith","GB","CA","male",1993,"chemistry","  fundamental    establishment  oligonucleotide-based site-directed mutagenesis     protein studies"
216,61,"Max","Born","PL","DE","male",1954,"physics","  fundamental   quantum mechanics    statistical interpretation   wavefunction"
217,254,"Paul","Berg","US","","male",1980,"chemistry","  fundamental studies   biochemistry  nucleic acids  particular regard  recombinant-DNA"
218,232,"Robert S.","Mulliken","US","US","male",1966,"chemistry","  fundamental   chemical bonds   electronic structure  molecules   molecular orbital method"
219,127,"Ernst","Ruska","DE","DE","male",1986,"physics","  fundamental   electron optics    design   first electron microscope"
220,594,"Wladyslaw Stanislaw","Reymont","PL","PL","male",1924,"literature","  great national epic IThe PeasantsI"
221,654,"Isaac Bashevis","Singer","PL","US","male",1978,"literature","  impassioned narrative art   roots   Polish-Jewish cultural tradition brings universal human conditions  life"
222,629,"Boris Leonidovich","Pasternak","RU","RU","male",1958,"literature","  important achievement both  contemporary lyrical poetry    field   great Russian epic tradition"
223,833,"Martti","Ahtisaari","RU","","male",2008,"peace","  important   several continents  over more than three decades  resolve international conflicts"
224,628,"Albert","Camus","DZ","FR","male",1957,"literature","  important literary production   clear-sighted earnestness illuminates  problems   human conscience   times"
225,617,"Hermann","Hesse","DE","CH","male",1946,"literature","  inspired writings  while growing  boldness  penetration exemplify  classical humanitarian ideals  high qualities  style"
226,142,"Georges","Charpak","PL","FR","male",1992,"physics","  invention    particle detectors  particular  multiwire proportional chamber"
227,93,"Dennis","Gabor","HU","GB","male",1971,"physics","  invention     holographic method"
228,17,"Nils Gustaf","Dal_n","SE","SE","male",1912,"physics","  invention  automatic regulators  use  conjunction  gas accumulators  illuminating lighthouses  buoys"
229,181,"Fritz","Pregl","SI","AT","male",1923,"chemistry","  invention   method  micro-  organic substances"
230,278,"Kary B.","Mullis","US","","male",1993,"chemistry","  invention   polymerase chain reaction PCR method"
231,297,"Robert","Koch","DE","DE","male",1905,"medicine","  investigations  discoveries  relation  tuberculosis"
232,167,"Ernest","Rutherford","NZ","GB","male",1908,"chemistry","  investigations   disintegration   elements   chemistry  radioactive substances"
233,184,"Heinrich Otto","Wieland","DE","DE","male",1927,"chemistry","  investigations   constitution   bile acids  related substances"
234,8,"Lord Rayleigh","(John William Strutt)","GB","GB","male",1904,"physics","  investigations   densities   most important gases    discovery  argon  connection  these studies"
235,52,"Sir Edward Victor","Appleton","GB","GB","male",1947,"physics","  investigations   physics   upper atmosphere    discovery   so-called Appleton layer"
236,196,"Walter Norman","Haworth","GB","GB","male",1937,"chemistry","  investigations  carbohydrates  vitamin C"
237,197,"Paul","Karrer","RU","CH","male",1937,"chemistry","  investigations  carotenoids flavins  vitamins A  B2"
238,207,"Sir Robert","Robinson","GB","GB","male",1947,"chemistry","  investigations  plant products  biological importance   alkaloids"
239,18,"Heike","Kamerlingh Onnes","NL","NL","male",1913,"physics","  investigations   properties  matter  low temperatures  led inter alia   production  liquid helium"
240,552,"Mikhail Sergeyevich","Gorbachev","RU","","male",1990,"peace","  leading role   peace process  today characterizes important parts   international community"
241,855,"Liu","Xiaobo","CN","","male",2010,"peace","  long  non-violent struggle  fundamental human rights  China"
242,627,"Juan RamÑn","Jim_nez","ES","PR","male",1956,"literature","  lyrical poetry   Spanish language constitutes  example  high spirit  artistical purity"
